Year,Gtm,Month,Home,Opp,Win,pitchIP,pitchH,pitchR,pitchER,pitchUER,pitchBB,pitchSO,pitchHR,pitchHBP,pitchERA,pitchBF,pitchPit,pitchStr,pitchIR,pitchIS,pitchSB,pitchCS,pitchAB,pitch1B,pitch2B,pitch3B,pitchIBB,pitchSH,pitchSF,pitchROE,pitchGDP,numPitchers,PA,AB,R,H,1B,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,Thr,OppStarter,OppGameScore,RD
2021,115,Aug,1,CIN,1,11,10,6,5,1,4,14,2,2,4.04,49,199,128,3,0,0,0,43,6,2,0,0,0,0,0,0,8,46,37,8,7,3,2,0,2,8,8,1,12,0,0,1,0,0,1,0,0.241,0.322,0.426,0.748,8,L,W.Miley(38),38,2
2021,116,Aug,1,CIN,0,9,14,12,12,0,3,10,5,0,4.11,44,170,118,2,2,0,0,41,6,3,0,0,0,0,0,0,4,38,35,3,7,6,0,0,1,2,3,0,12,0,0,0,1,1,1,0,0.241,0.321,0.425,0.747,8,R,V.Gutiérrez(62),62,-9
2021,117,Aug,0,WSN,1,9,9,2,2,0,3,11,0,1,4.09,38,146,91,0,0,0,0,33,7,2,0,0,0,1,0,1,4,34,32,4,7,3,0,0,4,4,1,0,7,0,1,0,0,1,0,0,0.241,0.321,0.427,0.747,3,R,J.Gray(56),56,2
2021,118,Aug,0,WSN,1,9,6,2,1,1,2,12,0,0,4.06,36,128,85,0,0,0,0,34,5,1,0,0,0,0,1,0,4,45,38,12,14,8,1,1,4,11,4,0,8,1,2,0,0,1,1,0,0.242,0.322,0.43,0.752,6,L,P.Corbin(29),29,10
2021,119,Aug,0,WSN,1,9,10,5,5,0,6,9,0,0,4.07,41,162,104,0,0,0,1,33,8,2,0,0,1,1,0,1,6,41,38,6,10,6,1,0,3,5,3,0,6,0,0,0,1,0,1,0,0.242,0.322,0.431,0.753,8,R,P.Espino(27),27,1
2021,120,Aug,0,MIA,1,9,4,2,2,0,2,10,2,0,4.05,33,132,87,1,0,0,0,31,2,0,0,0,0,0,0,0,3,52,40,12,14,7,5,0,2,12,11,0,11,0,1,0,0,0,0,0,0.243,0.324,0.433,0.757,13,L,B.Garrett(37),37,10
2021,121,Aug,0,MIA,1,9,4,0,0,0,2,9,0,0,4.02,31,119,81,2,0,0,1,29,4,0,0,0,0,0,0,1,5,34,33,2,6,5,0,0,1,2,1,0,9,0,0,0,0,0,1,0,0.243,0.323,0.431,0.754,5,R,S.Alcantara(74),74,2
2021,122,Aug,0,MIA,1,9,12,9,9,0,3,12,1,1,4.06,43,168,114,1,1,0,0,38,10,1,0,0,0,1,0,0,5,49,35,11,10,6,2,1,1,11,12,1,9,1,0,1,0,0,1,0,0.243,0.325,0.432,0.756,11,L,J.Luzardo(34),34,2
2021,123,Aug,0,BAL,1,9,4,0,0,0,0,4,0,0,4.03,29,90,66,,,0,0,29,3,1,0,0,0,0,0,2,1,39,35,3,7,4,1,0,2,3,4,0,4,0,0,0,1,0,0,0,0.243,0.324,0.432,0.756,9,L,K.Akin(45),45,3
2021,124,Aug,0,BAL,1,9,9,4,4,0,0,11,4,0,4.03,36,140,97,0,0,0,0,36,5,0,0,0,0,0,0,0,5,39,35,5,9,5,2,0,2,5,2,0,10,1,0,1,0,0,0,0,0.243,0.324,0.432,0.756,7,R,M.Harvey(42),42,1
2021,125,Aug,0,BAL,1,9,8,1,1,0,4,12,0,0,4,36,148,96,2,0,0,0,32,4,4,0,0,0,0,0,3,6,34,32,3,7,4,2,0,1,3,2,0,8,0,0,0,0,2,0,0,0.243,0.324,0.432,0.755,4,L,J.Means(55),55,2
2021,126,Aug,1,NYY,0,9,6,5,5,0,4,13,1,1,4.01,38,154,96,3,2,1,0,33,3,2,0,0,0,0,0,0,4,35,31,1,5,3,1,0,1,1,4,0,8,0,0,0,0,1,0,0,0.242,0.323,0.431,0.754,7,L,J.Montgomery(57),57,-4
2021,127,Aug,1,NYY,0,9,7,5,5,0,3,15,3,0,4.02,37,155,100,0,0,1,0,34,3,1,0,0,0,0,0,0,5,39,34,4,9,8,1,0,0,4,4,0,10,1,0,0,0,0,0,0,0.242,0.323,0.43,0.753,8,L,A.Heaney(52),52,-1
2021,128,Aug,1,SFG,1,9,7,5,4,1,1,7,2,1,4.02,35,143,94,0,0,1,0,33,4,1,0,0,0,0,0,1,4,34,33,6,9,6,1,0,2,6,1,0,3,0,0,0,0,0,0,0,0.242,0.323,0.43,0.753,4,R,K.Gausman(54),54,1
2021,129,Aug,1,SFG,0,9,8,5,5,0,4,6,2,0,4.02,39,153,97,0,0,1,0,34,4,2,0,0,0,1,0,0,4,35,33,0,7,7,0,0,0,0,1,0,10,1,0,0,0,2,1,0,0.242,0.323,0.428,0.751,8,R,L.Webb(72),72,-5
2021,130,Aug,1,SFG,1,9,5,0,0,0,5,3,0,0,3.99,36,134,78,1,0,1,0,31,4,1,0,0,0,0,0,1,5,39,35,9,12,6,2,1,3,8,3,0,7,0,0,1,0,0,2,0,0.243,0.323,0.431,0.754,6,R,A.DeSclafani(39),39,9
2021,131,Aug,0,LAD,0,8,10,5,5,0,1,9,4,1,4,35,134,91,1,0,1,0,33,6,0,0,0,0,0,0,0,4,35,35,3,8,5,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0.243,0.323,0.431,0.754,5,L,J.Urias(63),63,-2
2021,132,Aug,0,LAD,0,8,6,3,3,0,5,10,1,0,4,35,153,94,2,0,0,0,29,3,2,0,1,0,1,0,0,3,33,30,2,4,2,1,0,1,2,2,0,10,0,1,0,0,0,0,0,0.242,0.322,0.43,0.752,4,R,W.Buehler(64),64,-1
2021,133,Sep,0,LAD,0,8,7,4,4,0,3,12,2,0,4,34,146,88,3,1,0,0,31,3,1,1,0,0,0,0,0,4,34,34,3,7,5,0,0,2,3,0,0,11,0,0,0,0,0,0,0,0.242,0.321,0.43,0.75,4,R,M.Scherzer(75),75,-1
2021,134,Sep,0,COL,1,9,9,5,4,1,0,5,1,1,4,35,118,80,0,0,2,0,34,8,0,0,0,0,0,0,3,6,38,33,6,7,3,2,0,2,6,4,0,3,0,0,1,0,0,0,0,0.242,0.321,0.43,0.75,5,R,C.Gonzalez(38),38,1
2021,135,Sep,0,COL,0,8,6,4,4,0,1,10,1,1,4.01,31,127,86,1,0,0,0,28,2,3,0,0,0,1,0,1,3,31,30,3,7,2,3,1,1,3,0,0,3,0,0,1,0,1,0,1,0.242,0.32,0.43,0.75,1,R,A.Senzatela(56),56,-1
2021,136,Sep,0,COL,0,8,8,7,7,0,6,6,2,0,4.03,37,138,85,2,1,1,0,29,3,2,1,0,1,1,0,0,7,38,34,6,7,4,1,0,2,6,3,0,7,0,0,1,1,0,0,0,0.241,0.32,0.43,0.75,5,R,G.Marquez(49),49,-1
2021,137,Sep,0,COL,1,9,2,2,2,0,2,4,0,0,4.02,31,107,72,0,0,0,0,28,1,0,1,0,0,1,0,0,3,39,33,9,9,4,1,0,4,9,3,0,4,1,1,1,0,1,0,0,0.242,0.32,0.432,0.752,3,R,R.Feltner(22),22,7
2021,138,Sep,1,WSN,1,9,9,5,5,0,5,8,1,1,4.02,40,144,86,0,0,0,0,34,5,3,0,0,0,0,0,1,4,38,33,8,11,6,3,0,2,8,4,0,9,0,0,1,0,0,0,0,0.242,0.32,0.433,0.753,6,R,P.Espino(38),38,3
2021,139,Sep,1,WSN,0,9,6,4,3,1,8,4,2,1,4.02,41,144,80,2,0,2,1,32,3,1,0,0,0,0,2,1,6,39,33,2,6,4,0,0,2,2,5,0,12,1,0,0,0,0,0,0,0.242,0.32,0.433,0.753,10,L,S.Nolin(49),49,-2
2021,140,Sep,1,WSN,1,10,9,6,6,0,4,9,1,0,4.03,44,168,110,4,1,1,0,40,5,2,1,2,0,0,0,0,8,42,37,7,9,2,2,0,5,7,4,1,11,1,0,0,0,1,0,0,0.242,0.32,0.435,0.755,7,R,E.Fedde(53),53,1
2021,141,Sep,1,MIA,1,9,7,2,2,0,2,17,1,0,4.01,37,159,108,0,0,1,0,35,6,0,0,0,0,0,1,0,5,37,32,6,8,6,2,0,0,4,4,0,10,1,0,0,0,0,0,0,0.242,0.321,0.434,0.754,7,L,T.Rogers(46),46,4
2021,142,Sep,1,MIA,0,9,11,6,6,0,1,8,3,1,4.03,40,137,92,0,0,0,0,36,6,2,0,0,1,1,0,1,3,40,38,4,10,6,4,0,0,4,1,0,9,1,0,0,1,0,0,0,0.242,0.32,0.433,0.754,9,R,E.Hernandez(41),41,-2
2021,143,Sep,1,MIA,1,9,5,3,3,0,2,8,1,0,4.02,35,135,99,0,0,0,0,32,2,0,2,0,1,0,0,0,4,35,32,5,8,4,1,0,3,5,3,0,6,0,0,0,1,0,0,0,0.242,0.32,0.434,0.755,6,R,E.Cabrera(48),48,2
2021,144,Sep,1,COL,0,9,7,5,5,0,5,10,2,0,4.03,38,151,90,0,0,2,0,32,3,1,1,1,0,1,0,1,5,38,35,4,8,3,3,1,1,4,3,0,11,0,0,0,1,0,0,1,0.242,0.32,0.434,0.755,7,R,J.Gray(54),54,-1
2021,145,Sep,1,COL,0,10,5,3,2,1,2,14,0,0,4.01,37,169,112,3,0,0,1,34,5,0,0,0,1,0,0,0,7,43,38,2,10,9,0,0,1,2,4,0,12,1,0,0,0,2,0,0,0.242,0.32,0.434,0.754,12,R,A.Senzatela(57),57,-1
2021,146,Sep,0,SFG,0,10.2,8,6,5,1,8,13,4,0,4.01,46,177,107,2,0,0,1,37,0,4,0,5,0,1,0,0,7,42,42,5,9,7,1,0,1,5,0,0,10,0,0,0,0,0,0,0,0.242,0.32,0.433,0.752,6,R,L.Webb(66),66,-1
2021,147,Sep,0,SFG,0,8,5,2,2,0,3,6,0,2,4,34,130,74,0,0,0,0,28,4,1,0,0,1,0,0,0,4,33,29,0,5,4,1,0,0,0,2,0,10,1,1,0,0,1,0,0,0.241,0.319,0.431,0.75,6,L,A.Wood(63),63,-2
2021,148,Sep,0,SFG,1,9,4,0,0,0,1,7,0,0,3.97,30,121,83,0,0,1,0,28,4,0,0,0,1,0,0,2,3,37,37,3,11,5,3,1,2,3,0,0,9,0,0,0,0,1,0,0,0.242,0.319,0.432,0.751,7,R,A.DeSclafani(58),58,3
2021,149,Sep,0,ARI,1,9,8,4,4,0,4,6,1,0,3.97,37,156,102,0,0,0,0,33,2,4,1,1,0,0,0,1,6,46,43,11,15,6,7,0,2,10,3,0,11,0,0,0,0,0,0,0,0.243,0.32,0.434,0.754,8,R,H.Mejia(24),24,7
2021,150,Sep,0,ARI,1,9,7,1,1,0,4,6,0,1,3.95,38,135,83,1,0,1,1,32,6,1,0,0,1,0,0,0,6,37,36,6,9,5,1,0,3,6,0,0,12,0,0,0,1,1,0,0,0.243,0.319,0.435,0.754,4,R,L.Weaver(51),51,5
2021,151,Sep,0,ARI,1,9,6,2,2,0,1,10,1,0,3.94,33,147,90,2,0,0,0,32,4,1,0,0,0,0,0,1,4,39,33,9,11,5,3,0,3,9,4,0,8,0,0,2,0,1,0,0,0.243,0.32,0.437,0.756,3,R,M.Kelly(39),39,7
2021,152,Sep,0,ARI,0,8,10,6,6,0,3,10,1,0,3.96,36,130,91,3,3,0,0,31,4,5,0,1,1,1,0,1,4,37,33,4,8,5,2,0,1,4,3,1,12,0,0,1,0,0,0,1,0.243,0.319,0.436,0.756,6,L,M.Bumgarner(48),48,-2
2021,153,Sep,0,SDP,1,9,3,0,0,0,0,4,0,0,3.93,29,98,66,,,0,0,29,2,1,0,0,0,0,0,1,1,36,35,4,7,5,1,0,1,4,0,0,9,1,0,0,0,0,2,0,0.243,0.319,0.436,0.754,5,R,R.Knehr(41),41,4
2021,154,Sep,0,SDP,1,10,10,8,8,0,1,10,3,1,3.95,42,142,93,0,0,2,0,39,4,3,0,1,1,0,0,0,7,49,43,10,13,10,2,0,1,10,5,1,13,0,0,1,1,0,0,0,0.244,0.319,0.435,0.755,10,R,V.Velasquez(46),46,2
2021,155,Sep,0,SDP,1,9,10,3,3,0,7,7,0,0,3.95,43,165,97,4,0,1,0,36,7,2,1,1,0,0,0,1,8,42,36,4,10,5,4,0,1,4,5,0,10,1,0,0,0,1,0,0,0.244,0.32,0.436,0.755,11,R,J.Musgrove(47),47,1
2021,156,Sep,1,PHI,1,9,3,1,0,1,4,11,0,0,3.92,35,146,91,0,0,0,0,30,3,0,0,1,0,1,1,0,3,31,28,2,4,3,1,0,0,2,2,0,9,0,1,0,1,0,1,0,0.243,0.319,0.434,0.753,5,R,Z.Wheeler(67),67,1
2021,157,Sep,1,PHI,1,9,5,2,1,1,0,7,0,1,3.9,33,123,79,0,0,0,0,32,3,2,0,0,0,0,0,0,3,40,34,7,11,8,3,0,0,7,5,0,7,0,1,0,0,0,0,0,0.244,0.32,0.434,0.754,9,R,A.Nola(48),48,5
2021,158,Sep,1,PHI,1,9,5,3,3,0,3,5,2,0,3.9,35,125,82,0,0,0,0,32,2,1,0,1,0,0,0,0,4,34,30,5,6,2,1,1,2,5,2,0,14,2,0,0,1,1,0,0,0.244,0.32,0.435,0.754,5,R,K.Gibson(43),43,2
2021,159,Oct,1,NYM,0,9,11,4,4,0,2,10,2,0,3.9,36,131,92,0,0,0,1,34,7,2,0,0,0,0,0,3,5,36,35,3,8,4,2,0,2,3,1,0,12,0,0,0,0,0,1,0,0.243,0.319,0.435,0.754,6,R,T.Megill(70),70,-1
2021,160,Oct,1,NYM,1,9,9,5,5,0,4,9,1,0,3.9,41,161,110,1,0,0,0,36,4,2,2,1,1,0,1,0,6,37,32,6,9,6,1,0,2,6,4,0,8,1,0,0,0,1,0,0,0.244,0.319,0.435,0.755,7,R,C.Carrasco(36),36,1
2021,161,Oct,1,NYM,1,9,3,0,0,0,1,6,0,0,3.88,29,115,82,1,0,1,0,28,3,0,0,0,0,0,0,2,6,32,29,5,7,4,2,0,1,5,2,0,6,0,1,0,0,0,0,0,0.244,0.319,0.435,0.754,3,R,N.Syndergaard(39),39,5
2020,1,Jul,0,NYM,0,8,6,1,1,0,0,4,1,1,1.12,29,93,65,0,0,0,0,28,4,1,0,0,0,0,0,1,3,32,30,0,3,2,1,0,0,0,2,0,15,0,0,0,0,0,0,0,0.1,0.156,0.133,0.29,5,R,J.deGrom(72),72,-1
2020,2,Jul,0,NYM,1,10,9,3,2,1,2,11,0,1,1.5,42,148,95,1,0,1,0,37,7,1,1,0,0,2,0,0,5,38,37,5,8,5,1,0,2,5,1,0,12,0,0,0,1,2,0,0,0.164,0.2,0.284,0.484,4,L,S.Matz(70),70,2
2020,3,Jul,0,NYM,1,9,6,1,1,0,3,6,0,2,1.33,38,168,101,1,0,0,0,33,4,2,0,0,0,0,0,0,4,48,43,14,17,6,7,0,4,14,5,0,6,0,0,0,1,1,0,0,0.255,0.305,0.5,0.805,7,R,R.Porcello(14),14,13
2020,4,Jul,0,TBR,0,8,13,14,14,0,6,12,5,1,4.63,42,182,111,3,1,1,0,35,5,2,1,0,0,0,0,2,4,36,34,5,4,2,0,0,2,5,2,0,19,0,0,0,1,0,0,0,0.222,0.273,0.451,0.724,4,R,T.Glasnow(63),63,-9
2020,5,Jul,0,TBR,0,8,7,5,5,0,3,8,0,0,4.81,33,120,80,3,1,1,0,30,7,0,0,0,0,0,0,1,5,36,32,2,6,5,1,0,0,2,4,0,12,0,0,0,1,2,0,1,0.216,0.274,0.409,0.683,7,R,Y.Chirinos(54),54,-3
2020,6,Jul,1,TBR,1,9,6,4,3,1,4,9,0,0,4.5,37,147,91,2,2,0,0,33,6,0,0,0,0,0,1,1,5,41,35,7,12,6,5,0,1,6,4,0,10,1,0,1,2,0,1,0,0.237,0.299,0.436,0.735,10,R,C.Morton(53),53,3
2020,7,Jul,1,TBR,1,9,5,1,1,0,1,9,0,0,3.98,31,117,76,1,1,0,1,30,4,1,0,0,0,0,0,0,4,33,25,2,3,3,0,0,0,2,5,1,8,2,0,1,0,1,0,0,0.225,0.299,0.403,0.702,7,L,R.Yarbrough(64),64,1
2020,8,Jul,1,NYM,1,9,13,10,10,0,4,11,3,0,4.76,44,172,106,4,3,1,0,40,9,1,0,0,0,0,0,0,5,43,36,11,11,7,4,0,0,10,7,0,11,0,0,0,1,0,3,0,0.235,0.316,0.404,0.72,8,R,R.Porcello(40),40,1
2020,9,Aug,1,NYM,1,9,6,1,1,0,5,11,0,2,4.33,39,167,106,2,0,0,0,31,5,1,0,0,0,1,0,1,5,37,33,7,9,5,2,0,2,7,2,0,10,2,0,0,0,0,1,0,0.239,0.32,0.416,0.736,6,R,M.Wacha(31),31,6
2020,10,Aug,1,NYM,1,9,10,0,0,0,5,12,0,0,3.89,40,171,108,5,0,0,0,35,8,2,0,0,0,0,0,2,5,32,30,4,7,3,3,0,1,4,2,0,9,0,0,0,0,1,0,0,0.239,0.316,0.418,0.734,4,L,D.Peterson(57),57,4
2020,11,Aug,1,NYM,0,9,9,7,7,0,8,6,1,0,4.18,42,155,93,3,1,2,0,34,7,1,0,0,0,0,0,0,4,37,33,2,7,5,1,0,1,2,4,0,15,0,0,0,0,1,1,0,0.236,0.315,0.41,0.725,8,R,J.deGrom(63),63,-5
2020,12,Aug,1,TOR,1,9,5,1,1,0,4,6,0,0,3.91,34,130,77,0,0,0,0,30,2,3,0,0,0,0,0,1,4,44,37,10,13,7,3,0,3,10,7,1,5,0,0,0,0,1,2,0,0.247,0.328,0.435,0.763,10,R,M.Shoemaker(27),27,9
2020,13,Aug,1,TOR,0,9,5,2,2,0,1,9,0,0,3.76,33,149,97,1,0,1,1,31,4,1,0,0,0,1,1,0,5,32,28,1,3,2,0,0,1,1,4,0,12,0,0,0,0,1,0,1,0.238,0.321,0.42,0.741,4,L,H.Ryu(70),70,-1
2020,14,Aug,1,TOR,1,9,5,3,3,0,0,10,1,0,3.7,32,111,78,1,1,0,0,32,2,2,0,0,0,0,0,0,4,32,28,4,4,1,1,0,2,4,3,0,8,0,0,1,0,0,0,0,0.232,0.315,0.419,0.733,3,R,N.Pearson(53),53,1
2020,15,Aug,0,PHI,0,8,8,5,5,0,4,4,2,0,3.82,35,119,74,1,1,1,0,31,4,2,0,0,0,0,0,1,3,31,30,0,4,4,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0.226,0.306,0.401,0.707,4,R,J.Arrieta(71),71,-5
2020,16,Aug,0,PHI,1,7,3,2,2,0,6,3,0,0,3.76,30,118,65,3,1,1,0,23,2,1,0,0,0,1,0,0,6,33,27,5,9,5,3,0,1,5,5,0,7,1,0,0,0,0,0,1,0.232,0.315,0.409,0.724,7,R,V.Velasquez(55),55,3
2020,17,Aug,0,PHI,1,7,4,0,0,0,1,8,0,1,3.58,27,111,69,0,0,0,0,25,3,1,0,0,0,0,0,0,3,36,35,8,14,8,2,1,3,8,1,0,8,0,0,0,0,0,0,0,0.242,0.32,0.432,0.753,7,R,S.Howard(37),37,8
2020,18,Aug,0,PHI,0,8,14,13,12,1,4,10,5,1,4.09,43,158,97,3,3,0,0,38,8,1,0,0,0,0,1,1,5,36,34,8,9,3,3,0,3,8,1,0,11,0,0,1,0,1,0,0,0.244,0.318,0.443,0.761,1,R,A.Nola(83),83,-5
2020,19,Aug,0,NYY,0,8,6,9,8,1,7,7,2,2,4.33,38,186,107,2,0,0,0,29,2,2,0,0,0,0,1,2,4,40,38,6,8,4,3,0,1,6,2,0,8,0,0,0,1,0,0,0,0.242,0.314,0.438,0.753,7,L,J.Montgomery(55),55,-3
2020,20,Aug,0,NYY,0,8,12,6,6,0,6,8,2,1,4.45,43,178,109,5,1,1,0,36,6,3,1,1,0,0,0,0,7,41,38,3,11,8,2,0,1,3,3,0,8,0,0,0,0,0,0,0,0.244,0.316,0.437,0.753,11,R,M.Tanaka(45),45,-3
2020,21,Aug,0,MIA,0,8,10,8,6,2,8,5,0,0,4.55,42,165,96,1,1,4,0,32,8,2,0,0,1,1,1,1,4,35,35,2,9,6,2,0,1,2,0,0,9,0,0,0,0,1,0,0,0.245,0.313,0.436,0.749,6,R,P.Lopez(58),58,-6
2020,22,Aug,0,MIA,1,9,6,1,1,0,3,10,1,0,4.38,34,138,93,2,0,1,1,31,3,2,0,0,0,0,1,1,4,35,32,2,7,3,2,0,2,2,3,0,6,0,0,0,0,1,0,0,0.244,0.312,0.437,0.749,6,L,D.Castano(60),60,1
2020,23,Aug,0,MIA,1,9,2,0,0,0,1,11,0,0,4.18,28,115,75,1,0,1,0,27,2,0,0,0,0,0,0,2,5,38,35,4,8,6,2,0,0,4,3,0,16,0,0,0,0,0,0,0,0.243,0.311,0.43,0.741,7,R,E.Hernandez(70),70,4
2020,24,Aug,1,WSN,1,9,9,6,6,0,7,12,4,1,4.26,42,173,97,4,0,1,1,34,4,1,0,0,0,0,0,0,4,46,39,7,13,8,3,0,2,7,6,1,7,1,0,0,0,0,1,0,0.248,0.317,0.437,0.754,13,R,A.Sanchez(39),39,1
2020,25,Aug,1,WSN,0,9,17,8,8,0,4,4,0,0,4.42,46,152,103,4,1,0,0,42,13,3,1,1,0,0,0,2,6,43,39,5,14,10,3,0,1,5,4,0,9,0,0,0,0,1,0,0,0.253,0.322,0.44,0.762,11,R,A.Voth(24),24,-3
2020,26,Aug,1,PHI,1,9,7,2,2,0,4,8,0,1,4.32,37,146,93,0,0,0,0,32,4,3,0,0,0,0,0,0,4,43,38,11,14,9,2,0,3,10,4,0,10,0,0,1,1,1,0,0,0.258,0.326,0.449,0.776,8,R,A.Nola(30),30,9
2020,27,Aug,1,PHI,1,9,7,5,4,1,4,9,2,2,4.31,40,152,91,1,1,2,1,33,5,0,0,0,0,1,1,0,6,40,37,6,11,8,2,0,1,6,2,1,10,1,0,0,0,0,0,0,0.259,0.327,0.449,0.776,8,R,Z.Wheeler(67),67,1
2020,28,Aug,1,PHI,0,9,10,5,5,0,3,10,3,1,4.33,41,152,89,2,0,0,0,36,7,0,0,0,1,0,0,1,6,38,34,4,9,3,6,0,0,4,4,0,10,0,0,0,1,1,0,0,0.259,0.328,0.449,0.776,7,R,Z.Eflin(47),47,-1
2020,29,Aug,1,NYY,1,7,2,1,1,0,2,6,1,1,4.25,26,100,60,0,0,1,0,23,1,0,0,0,0,0,1,1,2,26,24,5,6,1,2,0,3,5,2,0,11,0,0,0,0,0,1,0,0.259,0.327,0.455,0.782,3,R,G.Cole(44),44,4
2020,30,Aug,1,NYY,1,7,5,1,1,0,1,5,0,0,4.16,26,110,70,0,0,0,0,24,4,1,0,0,0,1,0,1,2,22,22,2,5,4,0,0,1,2,0,0,6,0,0,0,0,1,0,0,0.259,0.325,0.453,0.778,2,R,M.Tanaka(65),65,1
2020,31,Aug,0,PHI,0,10.2,7,7,6,1,4,11,3,1,4.2,44,169,118,2,0,2,0,38,3,1,0,2,1,0,1,1,8,45,40,4,10,5,3,0,2,3,5,0,8,0,0,0,1,3,1,1,0.258,0.326,0.454,0.779,10,R,Z.Wheeler(51),51,-3
2020,32,Aug,0,PHI,0,8,7,4,3,1,2,4,1,2,4.18,34,112,75,1,0,1,0,28,4,2,0,0,1,1,0,1,3,32,31,1,5,3,1,0,1,1,1,0,9,0,0,0,0,1,0,0,0.255,0.322,0.449,0.771,4,R,Z.Eflin(73),73,-3
2020,33,Aug,0,PHI,1,9,13,10,10,0,2,8,4,1,4.36,42,174,108,3,1,0,0,39,6,2,1,0,0,0,0,1,7,52,42,12,15,10,3,0,2,12,10,1,8,0,0,0,0,0,0,0,0.259,0.328,0.454,0.782,13,R,J.Arrieta(11),11,2
2020,34,Aug,0,BOS,1,9,8,3,3,0,2,11,0,0,4.32,36,146,94,0,0,0,0,34,4,4,0,0,0,0,0,1,5,42,38,6,12,7,3,1,1,6,4,0,13,0,0,0,0,1,0,0,0.261,0.33,0.456,0.786,9,R,C.Brewer(28),28,3
2020,35,Sep,0,BOS,1,9,8,3,3,0,2,10,0,1,4.28,37,144,90,0,0,0,0,34,6,2,0,0,0,0,0,1,4,44,41,10,14,9,2,0,3,10,2,0,7,1,0,0,0,0,0,0,0.264,0.332,0.461,0.793,7,R,R.Weber(48),48,7
2020,36,Sep,0,BOS,1,9,7,5,5,0,3,12,1,0,4.3,37,142,89,2,1,1,0,33,3,3,0,0,0,1,0,0,6,40,38,7,10,5,1,0,4,7,2,0,7,0,0,0,1,0,0,0,0.264,0.331,0.466,0.797,6,R,R.Leyer(52),52,2
2020,37,Sep,1,WSN,1,7,8,1,1,0,1,5,0,0,4.23,29,118,77,0,0,1,0,27,6,1,1,0,0,1,0,1,4,31,29,7,11,6,2,0,3,6,2,0,6,0,0,0,0,0,0,0,0.267,0.333,0.473,0.806,6,R,A.Voth(33),33,6
2020,38,Sep,1,WSN,0,7,10,10,10,0,5,6,1,2,4.42,38,157,93,5,2,0,0,29,6,3,0,0,0,2,0,0,6,36,30,9,8,2,2,0,4,9,6,0,11,0,0,0,2,1,0,0,0.267,0.335,0.479,0.813,6,R,W.Crowe(36),36,-1
2020,39,Sep,1,WSN,0,9,14,10,10,0,4,10,0,1,4.57,46,193,125,1,0,2,0,41,9,5,0,0,0,0,0,1,5,38,33,4,6,2,1,0,3,4,5,1,7,0,0,0,0,0,0,0,0.264,0.333,0.479,0.812,7,R,E.Fedde(31),31,-6
2020,40,Sep,1,WSN,1,9,8,3,3,0,0,8,0,0,4.53,35,135,97,0,0,0,0,35,6,1,1,0,0,0,0,0,4,45,35,10,13,7,4,0,2,10,9,1,7,1,0,0,0,2,0,0,0.267,0.339,0.483,0.822,11,L,P.Corbin(32),32,7
2020,41,Sep,1,MIA,0,10,9,5,3,2,7,7,0,0,4.48,47,178,114,0,0,0,0,39,6,3,0,2,1,0,1,0,6,44,34,4,8,3,3,1,1,4,7,2,4,2,1,0,0,2,2,0,0.266,0.34,0.483,0.823,11,R,J.Urena(46),46,-1
2020,42,Sep,1,MIA,0,9,13,8,6,2,3,9,3,1,4.52,43,164,101,0,0,2,0,39,9,1,0,0,0,0,0,2,4,34,31,0,4,3,1,0,0,0,2,0,10,1,0,0,0,0,0,0,0.263,0.337,0.476,0.813,7,R,S.Sanchez(71),71,-8
2020,43,Sep,1,MIA,1,9,13,9,9,0,4,7,2,0,4.63,43,197,121,2,2,0,0,38,7,3,1,0,0,1,0,1,3,58,47,29,23,14,2,0,7,28,9,0,9,1,0,1,1,0,2,0,0.271,0.345,0.492,0.838,5,R,P.Lopez(17),17,20
2020,44,Sep,0,WSN,1,9,9,6,6,0,6,6,1,0,4.66,42,164,98,2,0,2,0,35,4,2,2,1,0,1,0,0,6,37,33,7,9,5,0,0,4,7,3,0,6,1,0,0,0,2,1,0,0.271,0.346,0.495,0.841,3,R,A.Voth(49),49,1
2020,45,Sep,0,WSN,0,11.2,11,8,7,1,5,9,2,0,4.68,50,192,130,0,0,3,0,45,5,4,0,2,0,0,0,1,8,62,49,7,14,10,3,0,1,7,12,1,9,1,0,0,0,1,1,0,0.271,0.349,0.493,0.841,22,R,E.Fedde(48),48,-1
2020,46,Sep,0,WSN,1,9,5,1,1,0,4,12,0,0,4.6,36,149,88,1,0,1,0,32,4,1,0,1,0,0,0,0,4,36,36,2,9,8,1,0,0,2,0,0,12,0,0,0,1,1,2,0,0.271,0.347,0.488,0.835,7,L,P.Corbin(59),59,1
2020,47,Sep,0,WSN,1,9,8,4,3,1,5,9,1,0,4.56,39,155,98,1,0,1,0,34,6,1,0,1,0,0,0,2,5,41,37,8,10,5,3,0,2,8,4,1,14,0,0,0,0,0,1,0,0.271,0.347,0.488,0.835,6,R,M.Scherzer(34),34,4
